"","tier","Csetpoint","sample_date.x.x","n.x","A_sd","A","A_se","A_qt","A_upper","A_lower","gsw_sd","gsw","gsw_se","gsw_qt","gsw_upper","gsw_lower","Ci_sd","Ci","Ci_se","Ci_qt","Ci_upper","Ci_lower","sample_date.x.y","n.y","PhiPS2_sd","PhiPS2","PhiPS2_se","PhiPS2_qt","PhiPS2_upper","PhiPS2_lower","ETR_sd","ETR","ETR_se","ETR_qt","ETR_upper","ETR_lower"
"804","poor",400,"Aug29",2,3.5961998571601,10.7461669045,2.5428973055,4.30265272974946,21.6873709374821,-0.195037128482124,0.00776548768318397,0.110259784333333,0.00549102899999999,4.30265272974946,0.133885775249317,0.0866337934173499,69.9813738531783,210.085398525,49.4843040083333,4.30265272974946,422.999174246208,-2.82837719620758,"July18",1,NA,0.16609997,NA,12.7062047361747,NA,NA,NA,104.742978053333,NA,12.7062047361747,NA,NA
"805","poor",400,"Aug29",2,3.5961998571601,10.7461669045,2.5428973055,4.30265272974946,21.6873709374821,-0.195037128482124,0.00776548768318397,0.110259784333333,0.00549102899999999,4.30265272974946,0.133885775249317,0.0866337934173499,69.9813738531783,210.085398525,49.4843040083333,4.30265272974946,422.999174246208,-2.82837719620758,"July20",1,NA,0.192517867333333,NA,12.7062047361747,NA,NA,NA,121.403376266667,NA,12.7062047361747,NA,NA
"806","poor",400,"Aug29",2,3.5961998571601,10.7461669045,2.5428973055,4.30265272974946,21.6873709374821,-0.195037128482124,0.00776548768318397,0.110259784333333,0.00549102899999999,4.30265272974946,0.133885775249317,0.0866337934173499,69.9813738531783,210.085398525,49.4843040083333,4.30265272974946,422.999174246208,-2.82837719620758,"July27",1,NA,0.179890072666667,NA,12.7062047361747,NA,NA,NA,113.4408052,NA,12.7062047361747,NA,NA
"807","poor",400,"Aug29",2,3.5961998571601,10.7461669045,2.5428973055,4.30265272974946,21.6873709374821,-0.195037128482124,0.00776548768318397,0.110259784333333,0.00549102899999999,4.30265272974946,0.133885775249317,0.0866337934173499,69.9813738531783,210.085398525,49.4843040083333,4.30265272974946,422.999174246208,-2.82837719620758,"Jun14",3,0.0525266419836525,0.406997589444444,0.0303262708888889,3.18244630528371,0.503509318187822,0.310485860701067,33.1232354247121,256.656375277778,19.1237088888889,3.18244630528371,317.516551974543,195.796198581012
"808","poor",400,"Aug29",2,3.5961998571601,10.7461669045,2.5428973055,4.30265272974946,21.6873709374821,-0.195037128482124,0.00776548768318397,0.110259784333333,0.00549102899999999,4.30265272974946,0.133885775249317,0.0866337934173499,69.9813738531783,210.085398525,49.4843040083333,4.30265272974946,422.999174246208,-2.82837719620758,"Jun22",2,0.0489106863633313,0.244625956,0.034585078,4.30265272974946,0.393433536265298,0.0958183757347019,30.8437790872298,154.262112083333,21.80984535,4.30265272974946,248.102302713924,60.4219214527423
"809","poor",400,"July18",1,NA,7.71615346333333,NA,12.7062047361747,NA,NA,NA,0.187870103666667,NA,12.7062047361747,NA,NA,NA,267.303484733333,NA,12.7062047361747,NA,NA,"Aug29",1,NA,0.145397731333333,NA,12.7062047361747,NA,NA,NA,91.68739865,NA,12.7062047361747,NA,NA
"810","poor",400,"July18",1,NA,7.71615346333333,NA,12.7062047361747,NA,NA,NA,0.187870103666667,NA,12.7062047361747,NA,NA,NA,267.303484733333,NA,12.7062047361747,NA,NA,"July18",1,NA,0.16609997,NA,12.7062047361747,NA,NA,NA,104.742978053333,NA,12.7062047361747,NA,NA
"811","poor",400,"July18",1,NA,7.71615346333333,NA,12.7062047361747,NA,NA,NA,0.187870103666667,NA,12.7062047361747,NA,NA,NA,267.303484733333,NA,12.7062047361747,NA,NA,"July20",1,NA,0.192517867333333,NA,12.7062047361747,NA,NA,NA,121.403376266667,NA,12.7062047361747,NA,NA
"812","poor",400,"July18",1,NA,7.71615346333333,NA,12.7062047361747,NA,NA,NA,0.187870103666667,NA,12.7062047361747,NA,NA,NA,267.303484733333,NA,12.7062047361747,NA,NA,"July27",1,NA,0.179890072666667,NA,12.7062047361747,NA,NA,NA,113.4408052,NA,12.7062047361747,NA,NA
"813","poor",400,"July18",1,NA,7.71615346333333,NA,12.7062047361747,NA,NA,NA,0.187870103666667,NA,12.7062047361747,NA,NA,NA,267.303484733333,NA,12.7062047361747,NA,NA,"Jun14",3,0.0525266419836525,0.406997589444444,0.0303262708888889,3.18244630528371,0.503509318187822,0.310485860701067,33.1232354247121,256.656375277778,19.1237088888889,3.18244630528371,317.516551974543,195.796198581012
"814","poor",400,"July18",1,NA,7.71615346333333,NA,12.7062047361747,NA,NA,NA,0.187870103666667,NA,12.7062047361747,NA,NA,NA,267.303484733333,NA,12.7062047361747,NA,NA,"Jun22",2,0.0489106863633313,0.244625956,0.034585078,4.30265272974946,0.393433536265298,0.0958183757347019,30.8437790872298,154.262112083333,21.80984535,4.30265272974946,248.102302713924,60.4219214527423
"815","poor",400,"July20",1,NA,15.1381191333333,NA,12.7062047361747,NA,NA,NA,0.139164795,NA,12.7062047361747,NA,NA,NA,197.337103013333,NA,12.7062047361747,NA,NA,"Aug29",1,NA,0.145397731333333,NA,12.7062047361747,NA,NA,NA,91.68739865,NA,12.7062047361747,NA,NA
"816","poor",400,"July20",1,NA,15.1381191333333,NA,12.7062047361747,NA,NA,NA,0.139164795,NA,12.7062047361747,NA,NA,NA,197.337103013333,NA,12.7062047361747,NA,NA,"July18",1,NA,0.16609997,NA,12.7062047361747,NA,NA,NA,104.742978053333,NA,12.7062047361747,NA,NA
"817","poor",400,"July20",1,NA,15.1381191333333,NA,12.7062047361747,NA,NA,NA,0.139164795,NA,12.7062047361747,NA,NA,NA,197.337103013333,NA,12.7062047361747,NA,NA,"July20",1,NA,0.192517867333333,NA,12.7062047361747,NA,NA,NA,121.403376266667,NA,12.7062047361747,NA,NA
"818","poor",400,"July20",1,NA,15.1381191333333,NA,12.7062047361747,NA,NA,NA,0.139164795,NA,12.7062047361747,NA,NA,NA,197.337103013333,NA,12.7062047361747,NA,NA,"July27",1,NA,0.179890072666667,NA,12.7062047361747,NA,NA,NA,113.4408052,NA,12.7062047361747,NA,NA
"819","poor",400,"July20",1,NA,15.1381191333333,NA,12.7062047361747,NA,NA,NA,0.139164795,NA,12.7062047361747,NA,NA,NA,197.337103013333,NA,12.7062047361747,NA,NA,"Jun14",3,0.0525266419836525,0.406997589444444,0.0303262708888889,3.18244630528371,0.503509318187822,0.310485860701067,33.1232354247121,256.656375277778,19.1237088888889,3.18244630528371,317.516551974543,195.796198581012
"820","poor",400,"July20",1,NA,15.1381191333333,NA,12.7062047361747,NA,NA,NA,0.139164795,NA,12.7062047361747,NA,NA,NA,197.337103013333,NA,12.7062047361747,NA,NA,"Jun22",2,0.0489106863633313,0.244625956,0.034585078,4.30265272974946,0.393433536265298,0.0958183757347019,30.8437790872298,154.262112083333,21.80984535,4.30265272974946,248.102302713924,60.4219214527423
"821","poor",400,"July27",1,NA,9.92172622733333,NA,12.7062047361747,NA,NA,NA,0.128924816666667,NA,12.7062047361747,NA,NA,NA,245.9899645,NA,12.7062047361747,NA,NA,"Aug29",1,NA,0.145397731333333,NA,12.7062047361747,NA,NA,NA,91.68739865,NA,12.7062047361747,NA,NA
"822","poor",400,"July27",1,NA,9.92172622733333,NA,12.7062047361747,NA,NA,NA,0.128924816666667,NA,12.7062047361747,NA,NA,NA,245.9899645,NA,12.7062047361747,NA,NA,"July18",1,NA,0.16609997,NA,12.7062047361747,NA,NA,NA,104.742978053333,NA,12.7062047361747,NA,NA
"823","poor",400,"July27",1,NA,9.92172622733333,NA,12.7062047361747,NA,NA,NA,0.128924816666667,NA,12.7062047361747,NA,NA,NA,245.9899645,NA,12.7062047361747,NA,NA,"July20",1,NA,0.192517867333333,NA,12.7062047361747,NA,NA,NA,121.403376266667,NA,12.7062047361747,NA,NA
"824","poor",400,"July27",1,NA,9.92172622733333,NA,12.7062047361747,NA,NA,NA,0.128924816666667,NA,12.7062047361747,NA,NA,NA,245.9899645,NA,12.7062047361747,NA,NA,"July27",1,NA,0.179890072666667,NA,12.7062047361747,NA,NA,NA,113.4408052,NA,12.7062047361747,NA,NA
"825","poor",400,"July27",1,NA,9.92172622733333,NA,12.7062047361747,NA,NA,NA,0.128924816666667,NA,12.7062047361747,NA,NA,NA,245.9899645,NA,12.7062047361747,NA,NA,"Jun14",3,0.0525266419836525,0.406997589444444,0.0303262708888889,3.18244630528371,0.503509318187822,0.310485860701067,33.1232354247121,256.656375277778,19.1237088888889,3.18244630528371,317.516551974543,195.796198581012
"826","poor",400,"July27",1,NA,9.92172622733333,NA,12.7062047361747,NA,NA,NA,0.128924816666667,NA,12.7062047361747,NA,NA,NA,245.9899645,NA,12.7062047361747,NA,NA,"Jun22",2,0.0489106863633313,0.244625956,0.034585078,4.30265272974946,0.393433536265298,0.0958183757347019,30.8437790872298,154.262112083333,21.80984535,4.30265272974946,248.102302713924,60.4219214527423
"827","poor",400,"Jun14",3,1.18878567591795,17.3913683466667,0.686345729999999,3.18244630528371,19.5756267792524,15.2071099140809,0.0482781901092364,0.200548616777778,0.0278734260555556,3.18244630528371,0.289254298543879,0.111842935011676,25.9093513619204,242.963785633333,14.9587709833333,3.18244630528371,290.569271080828,195.358300185839,"Aug29",1,NA,0.145397731333333,NA,12.7062047361747,NA,NA,NA,91.68739865,NA,12.7062047361747,NA,NA
"828","poor",400,"Jun14",3,1.18878567591795,17.3913683466667,0.686345729999999,3.18244630528371,19.5756267792524,15.2071099140809,0.0482781901092364,0.200548616777778,0.0278734260555556,3.18244630528371,0.289254298543879,0.111842935011676,25.9093513619204,242.963785633333,14.9587709833333,3.18244630528371,290.569271080828,195.358300185839,"July18",1,NA,0.16609997,NA,12.7062047361747,NA,NA,NA,104.742978053333,NA,12.7062047361747,NA,NA
"829","poor",400,"Jun14",3,1.18878567591795,17.3913683466667,0.686345729999999,3.18244630528371,19.5756267792524,15.2071099140809,0.0482781901092364,0.200548616777778,0.0278734260555556,3.18244630528371,0.289254298543879,0.111842935011676,25.9093513619204,242.963785633333,14.9587709833333,3.18244630528371,290.569271080828,195.358300185839,"July20",1,NA,0.192517867333333,NA,12.7062047361747,NA,NA,NA,121.403376266667,NA,12.7062047361747,NA,NA
"830","poor",400,"Jun14",3,1.18878567591795,17.3913683466667,0.686345729999999,3.18244630528371,19.5756267792524,15.2071099140809,0.0482781901092364,0.200548616777778,0.0278734260555556,3.18244630528371,0.289254298543879,0.111842935011676,25.9093513619204,242.963785633333,14.9587709833333,3.18244630528371,290.569271080828,195.358300185839,"July27",1,NA,0.179890072666667,NA,12.7062047361747,NA,NA,NA,113.4408052,NA,12.7062047361747,NA,NA
"831","poor",400,"Jun14",3,1.18878567591795,17.3913683466667,0.686345729999999,3.18244630528371,19.5756267792524,15.2071099140809,0.0482781901092364,0.200548616777778,0.0278734260555556,3.18244630528371,0.289254298543879,0.111842935011676,25.9093513619204,242.963785633333,14.9587709833333,3.18244630528371,290.569271080828,195.358300185839,"Jun14",3,0.0525266419836525,0.406997589444444,0.0303262708888889,3.18244630528371,0.503509318187822,0.310485860701067,33.1232354247121,256.656375277778,19.1237088888889,3.18244630528371,317.516551974543,195.796198581012
"832","poor",400,"Jun14",3,1.18878567591795,17.3913683466667,0.686345729999999,3.18244630528371,19.5756267792524,15.2071099140809,0.0482781901092364,0.200548616777778,0.0278734260555556,3.18244630528371,0.289254298543879,0.111842935011676,25.9093513619204,242.963785633333,14.9587709833333,3.18244630528371,290.569271080828,195.358300185839,"Jun22",2,0.0489106863633313,0.244625956,0.034585078,4.30265272974946,0.393433536265298,0.0958183757347019,30.8437790872298,154.262112083333,21.80984535,4.30265272974946,248.102302713924,60.4219214527423
"833","poor",400,"Jun22",2,0.436083207710016,15.68271995,0.308357393333334,4.30265272974946,17.0094747301641,14.3559651698359,0.0142914037439191,0.172339785833333,0.0101055485,4.30265272974946,0.215820451672474,0.128859119994193,14.4950288830035,239.646706483333,10.2495332166667,4.30265272974946,283.746888556682,195.546524409985,"Aug29",1,NA,0.145397731333333,NA,12.7062047361747,NA,NA,NA,91.68739865,NA,12.7062047361747,NA,NA
"834","poor",400,"Jun22",2,0.436083207710016,15.68271995,0.308357393333334,4.30265272974946,17.0094747301641,14.3559651698359,0.0142914037439191,0.172339785833333,0.0101055485,4.30265272974946,0.215820451672474,0.128859119994193,14.4950288830035,239.646706483333,10.2495332166667,4.30265272974946,283.746888556682,195.546524409985,"July18",1,NA,0.16609997,NA,12.7062047361747,NA,NA,NA,104.742978053333,NA,12.7062047361747,NA,NA
"835","poor",400,"Jun22",2,0.436083207710016,15.68271995,0.308357393333334,4.30265272974946,17.0094747301641,14.3559651698359,0.0142914037439191,0.172339785833333,0.0101055485,4.30265272974946,0.215820451672474,0.128859119994193,14.4950288830035,239.646706483333,10.2495332166667,4.30265272974946,283.746888556682,195.546524409985,"July20",1,NA,0.192517867333333,NA,12.7062047361747,NA,NA,NA,121.403376266667,NA,12.7062047361747,NA,NA
"836","poor",400,"Jun22",2,0.436083207710016,15.68271995,0.308357393333334,4.30265272974946,17.0094747301641,14.3559651698359,0.0142914037439191,0.172339785833333,0.0101055485,4.30265272974946,0.215820451672474,0.128859119994193,14.4950288830035,239.646706483333,10.2495332166667,4.30265272974946,283.746888556682,195.546524409985,"July27",1,NA,0.179890072666667,NA,12.7062047361747,NA,NA,NA,113.4408052,NA,12.7062047361747,NA,NA
"837","poor",400,"Jun22",2,0.436083207710016,15.68271995,0.308357393333334,4.30265272974946,17.0094747301641,14.3559651698359,0.0142914037439191,0.172339785833333,0.0101055485,4.30265272974946,0.215820451672474,0.128859119994193,14.4950288830035,239.646706483333,10.2495332166667,4.30265272974946,283.746888556682,195.546524409985,"Jun14",3,0.0525266419836525,0.406997589444444,0.0303262708888889,3.18244630528371,0.503509318187822,0.310485860701067,33.1232354247121,256.656375277778,19.1237088888889,3.18244630528371,317.516551974543,195.796198581012
"838","poor",400,"Jun22",2,0.436083207710016,15.68271995,0.308357393333334,4.30265272974946,17.0094747301641,14.3559651698359,0.0142914037439191,0.172339785833333,0.0101055485,4.30265272974946,0.215820451672474,0.128859119994193,14.4950288830035,239.646706483333,10.2495332166667,4.30265272974946,283.746888556682,195.546524409985,"Jun22",2,0.0489106863633313,0.244625956,0.034585078,4.30265272974946,0.393433536265298,0.0958183757347019,30.8437790872298,154.262112083333,21.80984535,4.30265272974946,248.102302713924,60.4219214527423
"839","poor",600,"Aug29",2,4.37697795770889,16.625491315,3.094990795,4.30265272974946,29.9421619076562,3.30882072234379,0.0167862482948931,0.112155626,0.01186967,4.30265272974946,0.163226694026725,0.0610845579732747,32.328627879428,333.367671,22.859792,4.30265272974946,431.725417450305,235.009924549695,"Aug29",1,NA,0.179540131,NA,12.7062047361747,NA,NA,NA,113.2190249,NA,12.7062047361747,NA,NA
"840","poor",600,"Aug29",2,4.37697795770889,16.625491315,3.094990795,4.30265272974946,29.9421619076562,3.30882072234379,0.0167862482948931,0.112155626,0.01186967,4.30265272974946,0.163226694026725,0.0610845579732747,32.328627879428,333.367671,22.859792,4.30265272974946,431.725417450305,235.009924549695,"July18",1,NA,0.2326878,NA,12.7062047361747,NA,NA,NA,146.7358882,NA,12.7062047361747,NA,NA
"841","poor",600,"Aug29",2,4.37697795770889,16.625491315,3.094990795,4.30265272974946,29.9421619076562,3.30882072234379,0.0167862482948931,0.112155626,0.01186967,4.30265272974946,0.163226694026725,0.0610845579732747,32.328627879428,333.367671,22.859792,4.30265272974946,431.725417450305,235.009924549695,"July20",1,NA,0.215857606,NA,12.7062047361747,NA,NA,NA,136.1070657,NA,12.7062047361747,NA,NA
"842","poor",600,"Aug29",2,4.37697795770889,16.625491315,3.094990795,4.30265272974946,29.9421619076562,3.30882072234379,0.0167862482948931,0.112155626,0.01186967,4.30265272974946,0.163226694026725,0.0610845579732747,32.328627879428,333.367671,22.859792,4.30265272974946,431.725417450305,235.009924549695,"July27",1,NA,0.236282437,NA,12.7062047361747,NA,NA,NA,149.0014177,NA,12.7062047361747,NA,NA
"843","poor",600,"Aug29",2,4.37697795770889,16.625491315,3.094990795,4.30265272974946,29.9421619076562,3.30882072234379,0.0167862482948931,0.112155626,0.01186967,4.30265272974946,0.163226694026725,0.0610845579732747,32.328627879428,333.367671,22.859792,4.30265272974946,431.725417450305,235.009924549695,"Jun14",3,0.027386668042712,0.439332052333333,0.0158117001666667,3.18244630528371,0.489651939108996,0.389012165557671,17.2699694600676,277.044208233333,9.97082151666666,3.18244630528371,308.775812329692,245.312604136974
"844","poor",600,"Aug29",2,4.37697795770889,16.625491315,3.094990795,4.30265272974946,29.9421619076562,3.30882072234379,0.0167862482948931,0.112155626,0.01186967,4.30265272974946,0.163226694026725,0.0610845579732747,32.328627879428,333.367671,22.859792,4.30265272974946,431.725417450305,235.009924549695,"Jun22",2,0.0782608447158996,0.279236813,0.055338774,4.30265272974946,0.517340340012089,0.0411332859879115,49.3522406070568,176.0893734,34.897304,4.30265272974946,326.240353716497,25.9383930835032
"845","poor",600,"July18",1,NA,13.90035584,NA,12.7062047361747,NA,NA,NA,0.071663699,NA,12.7062047361747,NA,NA,NA,262.3421412,NA,12.7062047361747,NA,NA,"Aug29",1,NA,0.179540131,NA,12.7062047361747,NA,NA,NA,113.2190249,NA,12.7062047361747,NA,NA
"846","poor",600,"July18",1,NA,13.90035584,NA,12.7062047361747,NA,NA,NA,0.071663699,NA,12.7062047361747,NA,NA,NA,262.3421412,NA,12.7062047361747,NA,NA,"July18",1,NA,0.2326878,NA,12.7062047361747,NA,NA,NA,146.7358882,NA,12.7062047361747,NA,NA
"847","poor",600,"July18",1,NA,13.90035584,NA,12.7062047361747,NA,NA,NA,0.071663699,NA,12.7062047361747,NA,NA,NA,262.3421412,NA,12.7062047361747,NA,NA,"July20",1,NA,0.215857606,NA,12.7062047361747,NA,NA,NA,136.1070657,NA,12.7062047361747,NA,NA
"848","poor",600,"July18",1,NA,13.90035584,NA,12.7062047361747,NA,NA,NA,0.071663699,NA,12.7062047361747,NA,NA,NA,262.3421412,NA,12.7062047361747,NA,NA,"July27",1,NA,0.236282437,NA,12.7062047361747,NA,NA,NA,149.0014177,NA,12.7062047361747,NA,NA
"849","poor",600,"July18",1,NA,13.90035584,NA,12.7062047361747,NA,NA,NA,0.071663699,NA,12.7062047361747,NA,NA,NA,262.3421412,NA,12.7062047361747,NA,NA,"Jun14",3,0.027386668042712,0.439332052333333,0.0158117001666667,3.18244630528371,0.489651939108996,0.389012165557671,17.2699694600676,277.044208233333,9.97082151666666,3.18244630528371,308.775812329692,245.312604136974
"850","poor",600,"July18",1,NA,13.90035584,NA,12.7062047361747,NA,NA,NA,0.071663699,NA,12.7062047361747,NA,NA,NA,262.3421412,NA,12.7062047361747,NA,NA,"Jun22",2,0.0782608447158996,0.279236813,0.055338774,4.30265272974946,0.517340340012089,0.0411332859879115,49.3522406070568,176.0893734,34.897304,4.30265272974946,326.240353716497,25.9383930835032
"851","poor",600,"July20",1,NA,20.72440407,NA,12.7062047361747,NA,NA,NA,0.184370365,NA,12.7062047361747,NA,NA,NA,401.3461381,NA,12.7062047361747,NA,NA,"Aug29",1,NA,0.179540131,NA,12.7062047361747,NA,NA,NA,113.2190249,NA,12.7062047361747,NA,NA
"852","poor",600,"July20",1,NA,20.72440407,NA,12.7062047361747,NA,NA,NA,0.184370365,NA,12.7062047361747,NA,NA,NA,401.3461381,NA,12.7062047361747,NA,NA,"July18",1,NA,0.2326878,NA,12.7062047361747,NA,NA,NA,146.7358882,NA,12.7062047361747,NA,NA
"853","poor",600,"July20",1,NA,20.72440407,NA,12.7062047361747,NA,NA,NA,0.184370365,NA,12.7062047361747,NA,NA,NA,401.3461381,NA,12.7062047361747,NA,NA,"July20",1,NA,0.215857606,NA,12.7062047361747,NA,NA,NA,136.1070657,NA,12.7062047361747,NA,NA
"854","poor",600,"July20",1,NA,20.72440407,NA,12.7062047361747,NA,NA,NA,0.184370365,NA,12.7062047361747,NA,NA,NA,401.3461381,NA,12.7062047361747,NA,NA,"July27",1,NA,0.236282437,NA,12.7062047361747,NA,NA,NA,149.0014177,NA,12.7062047361747,NA,NA
"855","poor",600,"July20",1,NA,20.72440407,NA,12.7062047361747,NA,NA,NA,0.184370365,NA,12.7062047361747,NA,NA,NA,401.3461381,NA,12.7062047361747,NA,NA,"Jun14",3,0.027386668042712,0.439332052333333,0.0158117001666667,3.18244630528371,0.489651939108996,0.389012165557671,17.2699694600676,277.044208233333,9.97082151666666,3.18244630528371,308.775812329692,245.312604136974
"856","poor",600,"July20",1,NA,20.72440407,NA,12.7062047361747,NA,NA,NA,0.184370365,NA,12.7062047361747,NA,NA,NA,401.3461381,NA,12.7062047361747,NA,NA,"Jun22",2,0.0782608447158996,0.279236813,0.055338774,4.30265272974946,0.517340340012089,0.0411332859879115,49.3522406070568,176.0893734,34.897304,4.30265272974946,326.240353716497,25.9383930835032
