obs,time,elapsed,date,hhmmss,mdh,Air_temp,Air_VPD,averaging,instrument,row,column,spad1,spad2,spad,operator,temp,event,event_short,block,leaf,tree,TIME,E,Emm,A,Csetpoint,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,PhiPS2_PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,,
4,1658845729,464,20220726 09:28:48,9:28:48 AM,7 26 9,22.675,0.6775,none,Carlos,15,50,40.2,39.3,39.7,fg,30,LC-102 7,7,small,10,LCOR-390,1658845729,0.006161095,6.161095264,12.55786173,A_200,200.731,146.0192472,14.72427297,20.24129074,0.425726333,2.946644723,0.394270839,0.249051469,241.725798,30.37809758,30.37809758,4.353856869,64.44759131,2.834270776,4.397791629,1.519586093,-271.7043012,27.8643426,2.112328828,-0.001831733,0,0,1,0,52763.96823,-,0,0,0,#DIV/0!,-1,RECT-388-20220726-09_28_50,10374.2,2.306264,1.11,-1.077715315,0.5,1261.1142,12.55786173,-679.5610439,0.010750701,-100.2460505,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.077715315,#DIV/0!,#DIV/0!,#DIV/0!,1499.88,1261.1142,0.840810065,0.161163425,6,0.5,0: Broadleaf,2,1658845729,200.731,214.52,28.1072,22.1217,178.943,24.3791,600.243,100.738,0.0998912,30.5535,30.3385,999.9,0,0,10023.8,0,1063.28,,
5,1658845842,577.0999999,20220726 09:30:41,9:30:41 AM,7 26 9,22.675,0.6775,none,Carlos,15,50,40.2,39.3,39.7,fg,30,LC-102 7,7,small,10,LCOR-390,1658845842,0.006119522,6.11952249,3.124772278,A_100,101.4152,86.86727326,8.759478668,10.22645523,0.435618429,2.934189769,0.402616417,0.254391692,241.730586,30.25158727,30.25158727,4.322406454,65.18103188,2.844202358,4.363543006,1.478204096,-269.8709418,26.15049703,1.988233157,-0.001625632,0,0,1,0,52430.04287,-,0,0,0,#DIV/0!,-1,RECT-389-20220726-09_30_43,10374.7,2.269172,0.82,-1.767282927,0.5,1261.1394,3.124772278,-1114.395065,0.003270671,-540.3426169,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.767282927,#DIV/0!,#DIV/0!,#DIV/0!,1499.91,1261.1394,0.840810049,0.161163394,6,0.5,0: Broadleaf,2,1658845842,101.4152,105.159,28.2058,22.2614,81.6342,24.4777,600.254,100.737,0.1005,30.4169,30.2511,999.9,0,0,9953.12,0,1073.44,,
6,1658845947,682.0999999,20220726 09:32:26,9:32:26 AM,7 26 9,22.675,0.6775,none,Carlos,15,50,40.2,39.3,39.7,fg,30,LC-102 7,7,small,10,LCOR-390,1658845947,0.006184768,6.184768264,-1.918341057,A_50,51.8286,58.03524305,5.851823091,5.225993419,0.435422937,2.944010917,0.40255044,0.254340364,241.748142,30.34296557,30.34296557,4.34510313,64.94025765,2.851202775,4.390501174,1.493900356,-272.7482804,28.81269453,2.185482256,-0.001961644,0,0,1,0,52693.19049,-,0,0,0,#DIV/0!,-1,RECT-390-20220726-09_32_28,10374.1,2.495623077,1.58,-0.579508277,0.5,1261.2318,-1.918341057,-365.4471334,-0.00072813,795.8857306,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.579508277,#DIV/0!,#DIV/0!,#DIV/0!,1500.02,1261.2318,0.840809989,0.161163279,6,0.5,0: Broadleaf,2,1658845947,51.8286,50.2316,28.2767,22.2698,32.1006,24.5486,600.298,100.732,0.100232,30.5245,30.3685,999.9,0,0,10009.4,0,1084.19,,
7,1658846085,820.0999999,20220726 09:34:44,9:34:44 AM,7 26 9,22.675,0.6775,none,Carlos,15,50,40.2,39.3,39.7,fg,30,LC-102 7,7,small,10,LCOR-390,1658846085,0.006328303,6.328303336,-5.648719736,A_0,11.273,31.99280992,3.225492382,1.136535856,0.456898635,2.941692175,0.420821305,0.266016926,241.720431,30.2273637,30.2273637,4.316407118,65.30022986,2.854204182,4.370894541,1.462202937,-279.0781771,34.72165769,2.633236885,-0.002851532,0,0,1,0,52639.87828,-,0,0,0,#DIV/0!,-1,RECT-391-20220726-09_34_46,10373.3,2.486,1.57,-0.58343949,0.5,1261.0887,-5.648719736,-367.8844743,-0.003686275,158.2734576,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.58343949,#DIV/0!,#DIV/0!,#DIV/0!,1499.85,1261.0887,0.840809881,0.16116307,6,0.5,0: Broadleaf,2,1658846085,11.273,5.69784,28.3101,22.1634,-9.09945,24.5763,600.239,100.719,0.10029,30.4463,30.2844,999.9,0,0,9997.5,0,1097.27,,
8,1658846378,1113.6,20220726 09:39:38,9:39:38 AM,7 26 9,22.675,0.6775,none,Carlos,15,50,40.2,39.3,39.7,fg,30,LC-102 7,7,small,10,LCOR-390,1658846378,0.006108877,6.10887695,30.00395412,A_400b,399.594,275.7630346,27.80295894,40.28783478,0.4438958,2.943063083,0.409775129,0.258956155,241.748142,30.25720384,30.25720384,4.323798522,65.86469436,2.874412809,4.364117737,1.449385713,-269.4014735,25.70334978,1.948420626,-0.001561093,0,0,1,0,52684.02636,-,0,0,0,#DIV/0!,-1,RECT-392-20220726-09_39_40,10375.9,2.377256,1.84,-0.291986957,0.5,1261.2318,30.00395412,-184.1316174,0.024582281,-11.877944,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.291986957,#DIV/0!,#DIV/0!,#DIV/0!,1500.02,1261.2318,0.840809989,0.161163279,6,0.5,0: Broadleaf,2,1658846378,399.594,432.022,28.5098,22.5782,372.732,24.7633,600.315,100.722,0.0999212,30.4192,30.1217,999.9,0,0,10005,0,1122.44,,
9,1658846456,1191.1,20220726 09:40:55,9:40:55 AM,7 26 9,22.675,0.6775,none,Carlos,15,50,40.2,39.3,39.7,fg,30,LC-102 7,7,small,10,LCOR-390,1658846456,0.006231669,6.231669223,30.68272141,A_400c,400.255,270.7901303,27.30210911,40.35525841,0.43324911,2.942887078,0.400679444,0.253146565,241.749738,30.24958322,30.24958322,4.321909845,64.28336795,2.809275677,4.37014389,1.512634168,-274.8166127,30.73450953,2.330132704,-0.002232506,0,0,1,0,52674.82851,-,0,0,0,#DIV/0!,-1,RECT-393-20220726-09_40_57,10376.1,2.403353846,1.84,-0.306170569,0.5,1261.2402,30.68272141,-193.0773146,0.025120291,-12.18817764,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.306170569,#DIV/0!,#DIV/0!,#DIV/0!,1500.03,1261.2402,0.840809984,0.161163269,6,0.5,0: Broadleaf,2,1658846456,400.255,433.417,27.8632,21.8079,373.027,24.1167,600.271,100.724,0.0998708,30.4433,30.1265,999.9,0,0,10003.8,0,1129.07,,
10,1658846572,1307.6,20220726 09:42:52,9:42:52 AM,7 26 9,22.675,0.6775,none,Carlos,15,50,40.2,39.3,39.7,fg,30,LC-102 7,7,small,10,LCOR-390,1658846572,0.006050447,6.050446965,42.71241064,A_600,600.029,414.8255127,41.82535229,60.49874836,0.42245408,2.935983445,0.391357755,0.247201459,241.770486,30.41431541,30.41431541,4.362897238,65.00189644,2.859940099,4.399779476,1.502957139,-266.8247112,23.28124663,1.771690361,-0.001288176,0,0,1,0,52456.27738,-,0,0,0,#DIV/0!,-1,RECT-394-20220726-09_42_53,10377.6,2.396130769,0.87,-1.754173298,0.5,1261.3494,42.71241064,-1106.312718,0.034655275,-50.61778612,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.754173298,#DIV/0!,#DIV/0!,#DIV/0!,1500.16,1261.3494,0.840809914,0.161163133,6,0.5,0: Broadleaf,2,1658846572,600.029,646.348,28.365,22.4892,568.187,24.6185,600.309,100.726,0.100374,30.5614,30.3099,999.9,0,0,9964.38,0,1136.24,,
11,1658846682,1417.6,20220726 09:44:42,9:44:42 AM,7 26 9,22.675,0.6775,none,Carlos,15,50,40.2,39.3,39.7,fg,30,LC-102 7,7,small,10,LCOR-390,1658846682,0.006028908,6.028908223,46.80505086,A_800,798.939,592.705478,59.76029915,80.5540617,0.422629655,2.935102019,0.391499889,0.247292966,241.716222,30.48003956,30.48003956,4.379344488,65.29025374,2.882583529,4.415028836,1.496760958,-265.8748526,22.44760213,1.709829715,-0.001198785,0,0,1,0,52420.5594,-,0,0,0,#DIV/0!,-1,RECT-395-20220726-09_44_43,10377.2,2.413788,1.69,-0.428276923,0.5,1261.0638,46.80505086,-270.042262,0.037908511,-11.29764561,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.428276923,#DIV/0!,#DIV/0!,#DIV/0!,1499.82,1261.0638,0.840810097,0.161163488,6,0.5,0: Broadleaf,2,1658846682,798.939,850.541,28.5896,22.7353,764.235,24.8431,600.23,100.726,0.100298,30.6219,30.3776,999.9,0,0,9959.38,0,1150.39,,
12,1658846798,1533.1,20220726 09:46:37,9:46:37 AM,7 26 9,22.675,0.6775,none,Carlos,15,50,40.2,39.3,39.7,fg,30,LC-102 7,7,small,10,LCOR-390,1658846798,0.005948628,5.9486276,50.68690679,A_1000,998.533,769.6622171,77.60204044,100.6781891,0.41738438,2.940386028,0.387043113,0.244443933,241.740162,30.58917874,30.58917874,4.406775553,65.65694593,2.913390354,4.437291915,1.493385199,-262.3344771,19.13698727,1.456459197,-0.000868677,0,0,1,0,52556.86421,-,0,0,0,#DIV/0!,-1,RECT-396-20220726-09_46_39,10376.3,2.41975,2.09,-0.15777512,0.5,1261.1898,50.68690679,-99.49218578,0.040982655,-3.849802313,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.15777512,#DIV/0!,#DIV/0!,#DIV/0!,1499.97,1261.1898,0.840810016,0.161163331,6,0.5,0: Broadleaf,2,1658846798,998.533,1055.13,28.8952,23.1215,961.812,25.1488,600.316,100.726,0.100101,30.7099,30.4994,999.9,0,0,9989.38,0,1162.28,,
13,1658846919,1654.1,20220726 09:48:38,9:48:38 AM,7 26 9,22.675,0.6775,none,Carlos,15,50,40.2,39.3,39.7,fg,30,LC-102 7,7,small,10,LCOR-390,1658846919,0.005793928,5.793927855,52.72463229,A_1200,1199.13,949.9991538,95.78643117,120.9057742,0.403147064,2.943167834,0.374789799,0.236624982,241.759314,30.70275716,30.70275716,4.435481211,65.83867457,2.933729262,4.45593609,1.50175195,-255.5122184,12.77989893,0.972618583,-0.000386895,0,0,1,0,52624.01645,-,0,0,0,#DIV/0!,-1,RECT-397-20220726-09_48_40,10376.1,2.387436,2.48,0.037324194,0.5,1261.2906,52.72463229,23.53832724,0.042594968,0.876258294,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.037324194,#DIV/0!,#DIV/0!,#DIV/0!,1500.09,1261.2906,0.840809951,0.161163206,6,0.5,0: Broadleaf,2,1658846919,1199.13,1258.77,29.0964,23.4741,1160.4,25.3499,600.325,100.728,0.0999121,30.7833,30.6019,999.9,0,0,10005,0,1175.16,,
14,1658847047,1782.6,20220726 09:50:47,9:50:47 AM,7 26 9,22.675,0.6775,none,Carlos,15,50,40.2,39.3,39.7,fg,30,LC-102 7,7,small,10,LCOR-390,1658847047,0.005861248,5.861247972,52.44004375,A_1500,1499.255,1246.762092,125.7108549,151.169681,0.408466975,2.944292257,0.379395561,0.239561529,241.718835,30.56776024,30.56776024,4.401380448,65.52127252,2.900068612,4.426148181,1.501311836,-258.4810356,15.57798781,1.183638784,-0.000573953,0,0,1,0,52676.69031,-,0,0,0,#DIV/0!,-1,RECT-398-20220726-09_50_48,10374.9,2.348696154,2.02,-0.162720868,0.5,1261.0803,52.44004375,-102.6020407,0.0423764,-3.83989362,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.162720868,#DIV/0!,#DIV/0!,#DIV/0!,1499.84,1261.0803,0.840809886,0.161163081,6,0.5,0: Broadleaf,2,1658847047,1499.255,1560.47,28.762,23.0705,1457.7,25.078,600.123,100.73,0.0998662,30.6659,30.4896,999.9,0,0,10011.2,0,1185.25,,
15,1658847207,1942.1,20220726 09:53:26,9:53:26 AM,7 26 9,22.675,0.6775,none,Carlos,15,50,40.2,39.3,39.7,fg,30,LC-102 7,7,small,10,LCOR-390,1658847207,0.005866603,5.866602723,53.45916238,A_2000,1999.354,1732.252383,174.6750272,201.6087365,0.411306361,2.944642874,0.381848234,0.241125791,241.770486,30.5241881,30.5241881,4.390422821,65.61515176,2.897176334,4.415407503,1.493246487,-258.7171801,15.75004683,1.196060845,-0.000586396,0,0,1,0,52694.28508,-,0,0,0,#DIV/0!,-1,RECT-399-20220726-09_53_28,10374,2.353028,1.21,-0.94465124,0.5,1261.3494,53.45916238,-595.7676372,0.043175319,-21.87942699,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.94465124,#DIV/0!,#DIV/0!,#DIV/0!,1500.16,1261.3494,0.840809914,0.161163133,6,0.5,0: Broadleaf,2,1658847207,1999.354,2064.51,28.7313,23.0361,1954.9,24.9879,600.3,100.737,0.0999386,30.6234,30.4405,999.9,0,0,10012.5,0,1198.84,,
16,1658847797,2532.5,20220726 10:03:17,10:03:17 AM,7 26 10,25.85,1.2325,none,Carlos,6,49,34.3,34.2,34.2,fg,30,LC-102 5C,5C,small,10,LCOR-029,1658847797,0.005839479,5.839478978,24.64586082,A_410,410.361,300.1282433,30.26330296,41.3785758,0.413740347,2.931931589,0.38382691,0.242398949,241.710855,30.76898442,30.76898442,4.452294474,66.45947467,2.974710625,4.475976736,1.477583849,-257.5210229,14.68682094,1.122831837,-0.000515144,0,0,1,0,52288.55445,-,0,0,0,#DIV/0!,-1,RECT-400-20220726-10_03_18,10402.6,2.428438462,1.38,-0.759738016,0.5,1261.0383,24.64586082,-479.0293678,0.020337099,-37.35724628,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.759738016,#DIV/0!,#DIV/0!,#DIV/0!,1499.79,1261.0383,0.840809913,0.161163133,6,0.5,0: Broadleaf,2,1658847797,410.361,437.395,29.5009,23.8354,382.614,25.7469,600.181,100.734,0.100572,30.8619,30.4957,999.9,0,0,9940.62,0,1663.8,,
17,1658848003,2738,20220726 10:06:42,10:06:42 AM,7 26 10,25.85,1.2325,none,Carlos,6,49,34.3,34.2,34.2,fg,30,LC-102 5C,5C,small,10,LCOR-029,1658848003,0.005702315,5.702315303,24.74007113,A_400a,400.466,285.5668261,28.79344264,40.37862156,0.395405516,2.941427044,0.368072347,0.232343349,241.743933,30.92940447,30.92940447,4.493250978,66.30895093,2.989128728,4.507881193,1.50412225,-251.4721049,9.038249966,0.689727901,-0.00019401,0,0,1,0,52538.96355,-,0,0,0,#DIV/0!,-1,RECT-401-20220726-10_06_44,10402,2.450792308,1.72,-0.424879249,0.5,1261.2069,24.74007113,-267.93032,0.020409079,-20.81814907,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.424879249,#DIV/0!,#DIV/0!,#DIV/0!,1499.99,1261.2069,0.840810205,0.161163696,6,0.5,0: Broadleaf,2,1658848003,400.466,427.482,29.6455,24.1138,373.105,25.8917,600.17,100.729,0.100088,30.9864,30.6721,999.9,0,0,9995,0,1673.2,,
18,1658848112,2847,20220726 10:08:31,10:08:31 AM,7 26 10,25.85,1.2325,none,Carlos,6,49,34.3,34.2,34.2,fg,30,LC-102 5C,5C,small,10,LCOR-029,1658848112,0.005832815,5.832814569,17.47760627,A_300,300.919,220.9893248,22.28258213,30.34197392,0.405129955,2.940582365,0.376480406,0.237705251,241.733778,31.08911548,31.08911548,4.534352079,66.49565072,3.03077922,4.557860833,1.503572859,-257.2271225,14.39231243,1.10053927,-0.000492817,0,0,1,0,52481.38625,-,0,0,0,#DIV/0!,-1,RECT-402-20220726-10_08_33,10399.6,2.508304,1.64,-0.529453659,0.5,1261.1562,17.47760627,-333.861882,0.014651323,-36.13691808,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.529453659,#DIV/0!,#DIV/0!,#DIV/0!,1499.93,1261.1562,0.840810038,0.161163373,6,0.5,0: Broadleaf,2,1658848112,300.919,320.143,30.058,24.4031,276.134,26.3043,600.275,100.731,0.100034,31.1799,30.9037,999.9,0,0,9990,0,1679.48,,
19,1658848220,2955,20220726 10:10:19,10:10:19 AM,7 26 10,25.85,1.2325,none,Carlos,6,49,34.3,34.2,34.2,fg,30,LC-102 5C,5C,small,10,LCOR-029,1658848220,0.005856666,5.856665752,10.15596278,A_200,200.794,154.7831927,15.60694565,20.24626182,0.415382729,2.943431117,0.38534924,0.243360459,241.753509,30.89604217,30.89604217,4.484706396,66.72963363,3.009190579,4.509526601,1.475515817,-258.2789596,15.35413843,1.170753117,-0.000559107,0,0,1,0,52595.36515,-,0,0,0,#DIV/0!,-1,RECT-403-20220726-10_10_21,10399.3,2.412964,1.21,-0.994185124,0.5,1261.2573,10.15596278,-626.9616226,0.008845113,-112.3993695,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.994185124,#DIV/0!,#DIV/0!,#DIV/0!,1500.05,1261.2573,0.840810173,0.161163634,6,0.5,0: Broadleaf,2,1658848220,200.794,212.121,29.8439,24.1645,178.692,26.0901,600.262,100.731,0.10001,30.9928,30.6687,999.9,0,0,10006.2,0,1681.08,,
20,1658848328,3063,20220726 10:12:07,10:12:07 AM,7 26 10,25.85,1.2325,none,Carlos,6,49,34.3,34.2,34.2,fg,30,LC-102 5C,5C,small,10,LCOR-029,1658848328,0.005923841,5.923840683,2.428366589,A_100,101.5327,89.28673503,9.00292287,10.23770291,0.417328584,2.947961378,0.387067003,0.244452647,241.740741,30.74847491,30.74847491,4.447081753,66.14188535,2.960596785,4.476130019,1.486484968,-261.2413741,18.12206443,1.377792911,-0.000775772,0,0,1,0,52747.99413,-,0,0,0,#DIV/0!,-1,RECT-404-20220726-10_12_09,10398.9,2.304173077,1.27,-0.814309509,0.5,1261.1901,2.428366589,-513.4995458,0.002718358,-299.5593329,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.814309509,#DIV/0!,#DIV/0!,#DIV/0!,1499.97,1261.1901,0.840810216,0.161163717,6,0.5,0: Broadleaf,2,1658848328,101.5327,104.562,29.3618,23.6129,81.3847,25.608,600.105,100.732,0.0995834,30.8625,30.4808,999.9,0,0,10031.9,0,1686.56,,
21,1658848430,3165,20220726 10:13:49,10:13:49 AM,7 26 10,25.85,1.2325,none,Carlos,6,49,34.3,34.2,34.2,fg,30,LC-102 5C,5C,small,10,LCOR-029,1658848430,0.006019437,6.019436633,-1.595846255,A_50,51.7542,56.84944311,5.732019402,5.218275893,0.425753677,2.943941076,0.3942677,0.249051881,241.765698,30.94761602,30.94761602,4.49792121,66.52289794,3.015898531,4.533624698,1.482022679,-265.4571555,22.01105432,1.679253995,-0.001149217,0,0,1,0,52593.75118,-,0,0,0,#DIV/0!,-1,RECT-405-20220726-10_13_51,10398,2.42955,1.43,-0.698986014,0.5,1261.3242,-1.595846255,-440.8239875,-0.000472397,1479.658029,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.698986014,#DIV/0!,#DIV/0!,#DIV/0!,1500.13,1261.3242,0.84080993,0.161163165,6,0.5,0: Broadleaf,2,1658848430,51.7542,50.4703,29.9113,24.0738,31.7312,26.1323,600.194,100.728,0.100066,31.0863,30.792,999.9,0,0,10009.4,0,1691.91,,
22,1658848537,3272,20220726 10:15:36,10:15:36 AM,7 26 10,25.85,1.2325,none,Carlos,6,49,34.3,34.2,34.2,fg,30,LC-102 5C,5C,small,10,LCOR-029,1658848537,0.00612324,6.123240236,-4.875613538,A_0,9.7127,28.89044003,2.912907417,0.97929266,0.423999683,2.940055217,0.39272438,0.248070178,241.741758,31.12099887,31.12099887,4.542596259,66.06610266,3.029579224,4.585678741,1.513017034,-270.0348944,26.28018419,2.011307569,-0.001644642,0,0,1,0,52447.74947,-,0,0,0,#DIV/0!,-1,RECT-406-20220726-10_15_38,10397.1,2.420503846,1.06,-1.283494194,0.5,1261.1982,-4.875613538,-809.3702839,-0.003072962,417.6733048,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.283494194,#DIV/0!,#DIV/0!,#DIV/0!,1499.98,1261.1982,0.840810011,0.161163321,6,0.5,0: Broadleaf,2,1658848537,9.7127,4.89798,30.0476,24.1101,-10.8193,26.2682,600.177,100.726,0.0999969,31.2868,30.9923,999.9,0,0,9987.5,0,1695.63,,
23,1658848664,3399,20220726 10:17:43,10:17:43 AM,7 26 10,25.85,1.2325,none,Carlos,6,49,34.3,34.2,34.2,fg,30,LC-102 5C,5C,small,10,LCOR-029,1658848664,0.005974685,5.97468483,23.15154424,A_400b,396.831,293.3203405,29.57276689,40.00878575,0.415757401,2.946347767,0.385699284,0.243581315,241.74495,31.18896429,31.18896429,4.56021386,66.56280616,3.05744872,4.593329063,1.50276514,-263.483601,20.19468059,1.54300315,-0.000967279,0,0,1,0,52622.86268,-,0,0,0,#DIV/0!,-1,RECT-407-20220726-10_17_45,10397.6,2.413396154,1.12,-1.154817995,0.5,1261.215,23.15154424,-728.2368885,0.019149427,-60.30561619,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.154817995,#DIV/0!,#DIV/0!,#DIV/0!,1500,1261.215,0.84081,0.1611633,6,0.5,0: Broadleaf,2,1658848664,396.831,422.346,30.3256,24.5338,369.45,26.5462,600.176,100.721,0.0997165,31.3161,31.0307,999.9,0,0,10023.8,0,1699.97,,
24,1658848767,3502,20220726 10:19:26,10:19:26 AM,7 26 10,25.85,1.2325,none,Carlos,6,49,34.3,34.2,34.2,fg,30,LC-102 5C,5C,small,10,LCOR-029,1658848767,0.006026674,6.026673857,24.15433836,A_400c,400.569,294.0006838,29.64209444,40.38665481,0.420743749,2.9419818,0.389946827,0.246295632,241.757718,31.26974598,31.26974598,4.581230993,66.74314368,3.082216125,4.618026594,1.499014869,-265.7763171,22.30887017,1.708544311,-0.001184615,0,0,1,0,52481.53931,-,0,0,0,#DIV/0!,-1,RECT-408-20220726-10_19_28,10397.8,2.356053846,1.76,-0.338666958,0.5,1261.2822,24.15433836,-213.577303,0.019943466,-16.98134908,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.338666958,#DIV/0!,#DIV/0!,#DIV/0!,1500.08,1261.2822,0.840809957,0.161163217,6,0.5,0: Broadleaf,2,1658848767,400.569,427.13,30.5705,24.7297,372.797,26.7911,600.168,100.723,0.100216,31.4104,31.1746,999.9,0,0,9998.75,0,1701.29,,
25,1658848900,3635,20220726 10:21:39,10:21:39 AM,7 26 10,25.85,1.2325,none,Carlos,6,49,34.3,34.2,34.2,fg,30,LC-102 5C,5C,small,10,LCOR-029,1658848900,0.006055857,6.055857456,33.45813422,A_600,599.662,451.1812187,45.49002604,60.46049539,0.421658921,2.936057847,0.39067567,0.246766028,241.759314,31.28834371,31.28834371,4.586081532,66.6522769,3.082642172,4.62496154,1.50343936,-267.0633138,23.49896036,1.80371954,-0.001319891,0,0,1,0,52307.52638,-,0,0,0,#DIV/0!,-1,RECT-409-20220726-10_21_41,10398.7,2.321961538,1.63,-0.424516281,0.5,1261.2906,33.45813422,-267.7191976,0.027319742,-15.53881003,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.424516281,#DIV/0!,#DIV/0!,#DIV/0!,1500.09,1261.2906,0.840809951,0.161163206,6,0.5,0: Broadleaf,2,1658848900,599.662,636.744,30.5744,24.7049,568.135,26.795,600.123,100.724,0.10029,31.4368,31.1659,999.9,0,0,9965,0,1704.45,,
26,1658849031,3766,20220726 10:23:50,10:23:50 AM,7 26 10,25.85,1.2325,none,Carlos,6,49,34.3,34.2,34.2,fg,30,LC-102 5C,5C,small,10,LCOR-029,1658849031,0.006155643,6.155642793,36.69005156,A_800,799.949,637.8719265,64.31444209,80.6561184,0.434173344,2.947645938,0.401518732,0.253678122,241.73697,31.1858226,31.1858226,4.55939818,66.7172739,3.072135348,4.60470755,1.487262831,-271.4638472,27.61557229,2.109497369,-0.00180752,0,0,1,0,52652.68879,-,0,0,0,#DIV/0!,-1,RECT-410-20220726-10_23_52,10399.1,2.390596,1.29,-0.853175194,0.5,1261.173,36.69005156,-538.0007593,0.029884918,-28.5486878,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.853175194,#DIV/0!,#DIV/0!,#DIV/0!,1499.95,1261.173,0.840810027,0.161163352,6,0.5,0: Broadleaf,2,1658849031,799.949,841.555,30.4695,24.5026,765.04,26.6901,600.119,100.727,0.0995757,31.3596,31.1294,999.9,0,0,10030.6,0,1714.2,,
27,1658849165,3900,20220726 10:26:04,10:26:04 AM,7 26 10,25.85,1.2325,none,Carlos,6,49,34.3,34.2,34.2,fg,30,LC-102 5C,5C,small,10,LCOR-029,1658849165,0.006230525,6.230524967,38.13671941,A_1000,999.483,826.1521361,83.30085792,100.7777959,0.432691957,2.941553544,0.400189097,0.252834672,241.742337,31.16587794,31.16587794,4.554222888,66.09764414,3.043551286,4.604628993,1.510671602,-274.766151,30.67384371,2.347731155,-0.00223918,0,0,1,0,52478.23634,-,0,0,0,#DIV/0!,-1,RECT-411-20220726-10_26_06,10399.3,2.39568,0.97,-1.469773196,0.5,1261.1985,38.13671941,-926.837875,0.031031372,-47.36410611,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.469773196,#DIV/0!,#DIV/0!,#DIV/0!,1499.98,1261.1985,0.840810211,0.161163707,6,0.5,0: Broadleaf,2,1658849165,999.483,1043.84,30.185,24.1435,962.015,26.393,600.095,100.73,0.099925,31.3593,31.0864,999.9,0,0,9995.62,0,1719.4,,
