Obs#,Time,Date,configName,configAuthor,remark,Observation,ID,Timepoint,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,pitch,roll,heading,angle_inc_leaf,direct_pct,slope_leaf,az_leaf,dec_solar,az_solar,zenith_solar,gps_time,gps_date,latitude,longitude,altitude,gps_sats,gps_HDOP,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
166,14:53:36,6/27/23,Auto gsw+F,LI-COR Default,,166,LCOR-534,14,0.23506,2.91798,0.217536,5.019851,1.487023,1.346197,3.750366,2.263344,13.36823,14.766676,37.2425,0.441786,PSF-00281_20230627145336,0,0,0,105.775955,338.253967,0.687288,0.5,0.8,121.020668,33.05,29.92,30.95,27.8,100.7,156.2,156.5,-0.2,440,4.079,-58,132,122,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:50:00,6/27/23,-0.72,-0.001,-0.001,-9999,-1.32,-3.143,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,320.154541,25,-12.401321,322.796356,320.489044,2.307312,2.461968,2.491547,1.656755,0.931943,0.215417,-0.036413,0.979343,0.515864,105.775955,0.001054,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627145336,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
167,14:54:12,6/27/23,Auto gsw+F,LI-COR Default,,167,LCOR-493,14,0.104732,2.919667,0.101105,3.035174,1.364946,1.279813,4.302696,2.937751,12.709989,13.55545,42.730625,0.441786,PSF-00281_20230627145412,0,0,0,110.184792,202.432205,0.455695,0.5,0.8,160.223816,30.29,28.4,30.98,30.17,100.69,156.4,156.1,0.2,879,4.079,-48,174,86,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:50:00,6/27/23,-0.72,0,0.001,0.002,-0.419,-1.836,36.365,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,195.906403,25,-2.192098,200.120682,199.292023,0.828659,2.459858,2.487647,1.658549,0.93089,0.215183,-0.009177,0.97964,0.923898,110.184792,0.00108,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627145412,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
168,14:55:07,6/27/23,Auto gsw+F,LI-COR Default,,168,LCOR-584,14,0.068372,2.919445,0.066807,1.907938,1.38848,1.334962,4.184901,2.796421,13.256265,13.787698,41.556347,0.441786,PSF-00281_20230627145507,0,0,0,19.591927,52.933929,0.62988,0.5,0.8,273.566406,30.83,29.64,30.97,29.69,100.7,156.4,155.8,0.4,1086,4.077,-28,-155,167,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:50:00,6/27/23,-0.72,0.002,0.001,-0.006,-4.247,-2.678,-26.063,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,52.933929,25,19.111444,53.669212,80.311134,-26.641922,2.461582,2.488417,1.658313,0.930223,0.215276,-0.014714,0.979293,1.116182,19.591927,0.001083,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627145507,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
169,14:55:48,6/27/23,Auto gsw+F,LI-COR Default,,169,LCOR-616,14,0.078832,2.920235,0.07676,2.174684,1.336816,1.275818,4.112846,2.776031,12.668144,13.273814,40.838207,0.441786,PSF-00281_20230627145548,0,0,0,83.106277,246.454666,0.662793,0.5,0.8,72.859406,29.69,28.34,30.96,29.39,100.71,156.5,156.4,0.1,275,4.076,-58,136,66,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:50:00,6/27/23,-0.72,0,0.001,-9999,0.143,1.198,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,236.090179,25,-6.821271,238.637207,236.683182,1.954025,2.459774,2.4868,1.659155,0.931567,0.215323,-0.018166,0.978841,0.362069,83.106277,0.001068,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627145548,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
170,14:57:18,6/27/23,Auto gsw+F,LI-COR Default,,170,LCOR-514,14,0.057944,2.919713,0.056816,1.914696,1.40681,1.353125,4.697583,3.290773,13.436927,13.970031,46.648357,0.441786,PSF-00281_20230627145718,0,0,0,118.063332,194.587173,0.393263,0.5,0.8,201.130005,31.19,30,30.99,31.71,100.7,156.5,155.9,0.3,1279,4.074,-21,165,92,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:50:00,6/27/23,-0.72,0,0.002,-9999,-1.687,-0.353,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,185.699707,25,-6.10267,185.618881,185.845078,-0.226196,2.462076,2.488927,1.658599,0.930436,0.215062,0.008908,0.978121,1.295474,118.063332,0.001047,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627145718,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
171,14:58:21,6/27/23,Auto gsw+F,LI-COR Default,,171,LCOR-290,14,0.114089,2.920575,0.1098,2.926231,1.430056,1.348092,4.040685,2.610629,13.388103,14.2021,40.128654,0.441786,PSF-00281_20230627145821,0,0,0,90.803505,270.688599,0.664546,0.5,0.8,475.71109,31.5,29.69,31.11,29.08,100.69,156.6,155.4,0.7,1790,4.073,-38,-143,194,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:50:00,6/27/23,-0.72,0,0.001,-9999,-5.877,-3.396,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,247.273926,25,-16.134058,249.051697,247.576508,1.475189,2.461631,2.489342,1.659518,0.929125,0.214072,-0.023492,0.979162,1.770658,90.803505,0.001073,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627145821,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
172,14:59:13,6/27/23,Auto gsw+F,LI-COR Default,,172,LCOR-309,14,0.033751,2.920536,0.033366,0.998369,1.366974,1.338992,4.295148,2.928174,13.297963,13.575867,42.656513,0.441786,PSF-00281_20230627145913,0,0,0,93.467117,280.423615,0.666693,0.5,0.8,128.351959,30,29.38,31.18,30.14,100.69,156.6,156.1,0.3,481,4.072,-55,-172,14,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:50:00,6/27/23,-0.72,0.001,0.001,-9999,-0.136,0.03,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,263.960846,25,-11.107475,263.694397,264.512115,-0.817719,2.461195,2.487206,1.659476,0.930973,0.213527,-0.011874,0.97917,0.554074,93.467117,0.001067,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627145913,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
173,15:00:19,6/27/23,Auto gsw+F,LI-COR Default,,173,LCOR-300,14,0.108691,2.919744,0.10479,3.476278,1.421193,1.323751,4.660643,3.23945,13.1465,14.114226,46.286011,0.441786,PSF-00281_20230627150019,0,0,0,20.967007,26.640314,0.212959,0.5,0.8,137.275177,31.14,29,31.2,31.57,100.69,156.5,155.9,0.4,1612,4.071,-10,-162,91,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,15:00:10,6/27/23,-0.69,0.002,0.004,-9999,-0.488,0.337,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,25.154472,25,-0.997604,25.179148,25.211243,-0.032095,2.460669,2.488791,1.658631,0.930347,0.213308,0.004762,0.979781,1.605053,20.967007,0.001087,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627150019,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
174,15:01:02,6/27/23,Auto gsw+F,LI-COR Default,,174,LCOR-508,14,0.037214,2.92103,0.036746,1.091887,1.392069,1.361487,4.299321,2.907252,13.522244,13.825984,42.700706,0.441786,PSF-00281_20230627150102,0,0,0,13.896346,31.020641,0.552029,0.5,0.8,61.730976,30.4,29.73,31.26,30.16,100.68,156.6,156.2,0.3,280,4.07,-52,169,44,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,15:00:10,6/27/23,-0.69,0,-0.002,-9999,-0.985,-1.762,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,31.020641,25,-0.220026,29.86729,30.705452,-0.838161,2.461669,2.487738,1.660004,0.931147,0.212823,-0.012675,0.981025,0.36648,13.896346,0.001074,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627150102,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
175,15:01:46,6/27/23,Auto gsw+F,LI-COR Default,,175,LCOR-197,14,0.013458,2.918844,0.013396,0.461743,1.360355,1.347392,4.726879,3.366524,13.378298,13.507009,46.933334,0.441786,PSF-00281_20230627150146,0,0,0,59.96418,115.326805,0.48005,0.5,0.8,23.48592,29.67,29.39,31.28,31.82,100.71,156.3,155.9,0.3,122,4.068,1,172,140,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,15:00:10,6/27/23,-0.69,0.002,0.004,-9999,0.397,1.01,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,109.928368,25,-3.634745,110.082504,110.120018,-0.037514,2.461187,2.486693,1.657673,0.930286,0.212629,0.006768,0.981254,0.220251,59.96418,0.001084,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627150146,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
176,15:02:27,6/27/23,Auto gsw+F,LI-COR Default,,176,LCOR-322,14,0.068254,2.919983,0.066695,1.862122,1.380177,1.327968,4.114835,2.734659,13.188183,13.706676,40.864857,0.441786,PSF-00281_20230627150227,0,0,0,97.913864,314.330475,0.6885,0.5,0.8,231.962311,30,28.86,31.35,29.4,100.69,156.5,156.5,0,842,4.068,-43,145,111,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,15:00:10,6/27/23,-0.69,0.001,0.002,-9999,-0.404,-1.004,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,294.043793,25,-13.943774,294.483673,294.355988,0.127686,2.460453,2.487152,1.658886,0.931883,0.212117,-0.022604,0.981753,0.88974,97.913864,0.001083,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627150227,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
177,15:03:12,6/27/23,Auto gsw+F,LI-COR Default,,177,LCOR-537,14,0.007305,2.920048,0.007287,0.293942,1.267216,1.258965,5.19867,3.931455,12.502697,12.584632,51.627632,0.441786,PSF-00281_20230627150312,0,0,0,50.487755,64.129951,0.212727,0.5,0.8,155.075043,27.54,27.36,31.35,33.51,100.7,156.5,156.4,0.1,1822,4.066,-14,179,161,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,15:00:10,6/27/23,-0.69,0,-0.001,-9999,0.024,3.928,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,62.235115,25,-1.628195,61.27739,61.797558,-0.520168,2.458358,2.483628,1.658955,0.931562,0.212101,0.026425,0.982014,1.801208,50.487755,0.00104,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627150312,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
178,15:03:59,6/27/23,Auto gsw+F,LI-COR Default,,178,LCOR-086,14,0.040429,2.918852,0.039877,1.506536,1.328244,1.285946,5.012489,3.684246,12.771372,13.191449,49.781525,0.441786,PSF-00281_20230627150359,0,0,0,95.703003,124.352364,0.230389,0.5,0.8,165.097076,28.86,27.94,31.35,32.86,100.69,156.3,156.5,-0.1,1792,4.066,-32,-170,251,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,15:00:10,6/27/23,-0.69,-0.001,0.001,-9999,-0.356,-2.349,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,119.162682,25,-3.800785,118.147728,118.90773,-0.760002,2.459167,2.485524,1.657681,0.931808,0.212062,0.018466,0.982838,1.772423,95.703003,0.001059,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627150359,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
179,15:04:56,6/27/23,Auto gsw+F,LI-COR Default,,179,LCOR-093,14,0.153323,2.921174,0.145676,5.179504,1.403265,1.258219,4.871773,3.468508,12.495815,13.936317,48.383282,0.441786,PSF-00281_20230627150456,0,0,0,110.562088,171.615829,0.355758,0.5,0.8,267.205383,30.62,27.46,31.27,32.35,100.69,156.6,139.2,11.1,1878,4.064,-20,-168,205,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,15:00:10,6/27/23,-0.69,-0.002,0.002,-0.004,-0.911,-0.76,-12.135,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,160.705811,25,-7.482711,159.449463,160.89682,-1.447357,2.458505,2.48805,1.660158,0.888834,0.212714,0.013298,0.983279,1.85259,110.562088,0.001071,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627150456,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
180,15:06:33,6/27/23,Auto gsw+F,LI-COR Default,,180,LCOR-461,14,0.251022,2.921032,0.231158,6.110309,1.451455,1.280391,4.040729,2.589273,12.714878,14.413618,40.126301,0.441786,PSF-00281_20230627150633,0,0,0,104.658363,330.889587,0.683706,0.5,0.8,51.354908,31.69,27.96,31.26,29.08,100.7,156.6,155.8,0.5,188,4.061,-44,-178,127,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,15:00:10,6/27/23,-0.69,0.001,0.002,0.004,-0.564,-2.521,-8.334,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,309.716827,25,-14.519018,312.544952,310.091034,2.453918,2.459208,2.489568,1.660007,0.930161,0.212808,-0.02528,0.983457,0.281132,104.658363,0.001084,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627150633,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
181,15:07:20,6/27/23,Auto gsw+F,LI-COR Default,,181,LCOR-232,14,0.039616,2.91974,0.039086,1.397694,1.304856,1.265628,4.796871,3.492015,12.567923,12.957471,47.633846,0.441786,PSF-00281_20230627150720,0,0,0,66.440109,92.83313,0.284306,0.5,0.8,181.741425,28.5,27.64,31.26,32.08,100.7,156.5,155.4,0.7,1598,4.061,-21,169,164,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,15:00:10,6/27/23,-0.69,-0.001,0,0.001,11.822,-1.83,-2.262,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,85.375069,25,-5.78193,82.642075,84.550499,-1.908424,2.458764,2.485019,1.658627,0.929134,0.21283,0.010167,0.983001,1.592589,66.440109,0.001086,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627150720,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
182,15:07:57,6/27/23,Auto gsw+F,LI-COR Default,,182,LCOR-509,14,0.256648,2.920926,0.235919,6.841324,1.499923,1.30846,4.335639,2.835716,12.992907,14.894112,43.052547,0.441786,PSF-00281_20230627150757,0,0,0,91.001274,209.30397,0.56522,0.5,0.8,238.257111,32.76,28.58,31.26,30.3,100.71,156.6,156.7,0,1054,4.061,-8,153,148,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,15:00:10,6/27/23,-0.69,-0.002,0,0.016,5.317,0.467,-5.61,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,188.825729,25,-14.049024,187.476761,189.178696,-1.701935,2.460075,2.491072,1.659893,0.932374,0.212857,-0.010902,0.983557,1.08646,91.001274,0.001081,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627150757,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
183,15:08:37,6/27/23,Auto gsw+F,LI-COR Default,,183,LCOR-413,14,0.19203,2.919681,0.180179,4.484976,1.385661,1.259872,3.827573,2.441912,12.510152,13.759192,38.006645,0.441786,PSF-00281_20230627150837,0,0,0,100.632904,343.094025,0.70669,0.5,0.8,114.957947,30.22,27.48,31.28,28.15,100.71,156.5,156.1,0.2,407,4.06,-36,141,90,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,15:00:10,6/27/23,-0.69,0.002,0.005,-9999,-0.035,-1.586,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,320.515045,25,-15.578774,322.080017,320.777374,1.302643,2.458536,2.487484,1.658564,0.930884,0.212643,-0.036311,0.984006,0.484682,100.632904,0.001075,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627150837,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
184,15:09:17,6/27/23,Auto gsw+F,LI-COR Default,,184,LCOR-566,14,0.338481,2.920466,0.303326,8.575117,1.504233,1.264203,4.269242,2.765008,12.555059,14.938844,42.398701,0.441786,PSF-00281_20230627150917,0,0,0,88.471054,156.492157,0.434661,0.5,0.8,256.141174,32.84,27.6,31.27,30.04,100.69,156.5,156.8,-0.2,1473,4.147,-20,160,158,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,15:00:10,6/27/23,-0.69,0.003,0.005,0.013,-1.325,-3.93,-5.936,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,141.111374,25,-11.451352,137.223602,140.088058,-2.864456,2.458701,2.491173,1.659402,0.932755,0.212762,-0.014199,0.984037,1.476453,88.471054,0.001052,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627150917,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
185,16:22:54,6/27/23,Auto gsw+F,LI-COR Default,,185,LCOR-268,16,0.101385,2.918623,0.097982,3.483331,1.351015,1.253303,4.818,3.466985,12.457479,13.428702,47.889549,0.441786,PSF-00281_20230627162254,0,0,0,83.622696,123.30864,0.321842,0.5,0.8,241.844604,32.62,30.26,29.51,32.16,100.61,156.3,156,0.2,1879,4.14,-40,-162,215,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,16:22:43,6/27/23,-0.76,0,0.004,-9999,0.117,1.273,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,110.050674,25,-10.629315,104.514603,108.082115,-3.567513,2.462628,2.491182,1.657438,0.930751,0.228018,0.031884,1.013252,1.853406,83.622696,0.001057,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627162254,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
186,16:26:08,6/27/23,Auto gsw+F,LI-COR Default,,186,LCOR-344,16,0.036221,2.918749,0.035777,0.993562,1.441593,1.413748,4.157995,2.716402,14.050994,14.32774,41.325588,0.441786,PSF-00281_20230627162608,0,0,0,99.222778,331.932129,0.701075,0.5,0.8,39.43325,34.18,33.52,29.82,29.58,100.62,156.3,155.9,0.3,141,4.138,-17,151,146,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,16:22:43,6/27/23,-0.76,0,0.003,-9999,6.065,0.875,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,314.539795,25,-11.762565,313.74408,315.082214,-1.338135,2.467047,2.493335,1.657572,0.930477,0.225222,-0.002471,1.017177,0.237275,99.222778,0.00107,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627162608,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
187,16:27:12,6/27/23,Auto gsw+F,LI-COR Default,,187,LCOR-092,16,0.047354,2.919054,0.046598,1.44981,1.421922,1.381295,4.460633,3.038711,13.729405,14.133216,44.336544,0.441786,PSF-00281_20230627162712,0,0,0,106.444,183.729889,0.42065,0.5,0.8,175.549713,33.29,32.34,30.04,30.8,100.61,156.4,156.3,0.1,1043,4.135,-36,-163,141,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,16:22:43,6/27/23,-0.76,0.001,0,0.001,-1.027,-2.08,-11.105,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,173.128723,25,-7.453677,171.446091,173.052475,-1.606384,2.46541,2.492059,1.657896,0.931397,0.223271,0.00936,1.018314,1.076696,106.444,0.001055,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627162712,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
188,16:28:33,6/27/23,Auto gsw+F,LI-COR Default,,188,LCOR-563,16,0.022459,2.919713,0.022287,0.680638,1.328682,1.3096,4.31527,2.986588,13.015659,13.205315,42.887978,0.441786,PSF-00281_20230627162833,0,0,0,69.73851,184.316147,0.621636,0.5,0.8,259.922913,30.58,30.14,30.34,30.22,100.62,156.5,156.4,0.1,1045,4.134,-15,170,150,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,16:22:43,6/27/23,-0.76,0,0,-0.001,0.901,1.318,-13.535,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,170.873169,25,-9.130414,169.03746,171.236801,-2.199341,2.462355,2.488195,1.658598,0.931573,0.220661,-0.001009,1.019747,1.078548,69.73851,0.001074,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627162833,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
189,16:29:03,6/27/23,Auto gsw+F,LI-COR Default,,189,LCOR-062,16,0.077175,2.920178,0.075188,2.053927,1.397149,1.339622,4.071203,2.674054,13.313244,13.884953,40.459862,0.441786,PSF-00281_20230627162903,0,0,0,90.27636,340.438812,0.734824,0.5,0.8,37.085159,31.95,30.64,30.45,29.21,100.62,156.5,156.4,0,126,4.133,0,137,141,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,16:22:43,6/27/23,-0.76,-0.002,0,-9999,0.499,0.469,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,333.253021,25,-5.393141,339.030853,332.713135,6.317719,2.463024,2.490125,1.659095,0.931794,0.219704,-0.01416,1.020219,0.223841,90.27636,0.001058,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627162903,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
190,16:30:23,6/27/23,Auto gsw+F,LI-COR Default,,190,LCOR-003,16,0.204714,2.920398,0.191304,5.169748,1.436203,1.291504,4.080587,2.644384,12.836386,14.274563,40.557358,0.441786,PSF-00281_20230627163023,0,0,0,92.874886,385.689941,0.759198,0.5,0.8,157.739594,32.23,28.99,30.78,29.25,100.61,156.5,156.6,-0.1,519,4.132,-24,143,94,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,16:22:43,6/27/23,-0.76,0.001,0,-9999,0.2,0.936,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,371.489166,25,-9.163985,375.875824,372.5625,3.313324,2.460697,2.490475,1.659329,0.93224,0.216867,-0.017602,1.02101,0.589528,92.874886,0.001075,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627163023,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
191,16:30:55,6/27/23,Auto gsw+F,LI-COR Default,,191,LCOR-251,16,0.061934,2.918798,0.060647,1.820865,1.360259,1.309189,4.2962,2.935941,13.011801,13.519379,42.699188,0.441786,PSF-00281_20230627163055,0,0,0,84.766029,271.378601,0.687647,0.5,0.8,122.540421,30.34,29.2,30.89,30.15,100.62,156.3,156.2,0.1,446,4.13,-7,143,140,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,16:22:43,6/27/23,-0.76,0.001,0.003,-9999,0.433,0.167,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,257.299316,25,-9.548691,259.003387,257.700073,1.303314,2.460983,2.487786,1.657624,0.93115,0.215948,-0.008416,1.021157,0.520789,84.766029,0.001057,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627163055,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
192,16:31:35,6/27/23,Auto gsw+F,LI-COR Default,,192,LCOR-001,16,0.274045,2.918215,0.250519,6.715348,1.574804,1.386802,4.194213,2.61941,13.784932,15.653685,41.690842,0.441786,PSF-00281_20230627163135,0,0,0,144.796722,296.489624,0.51163,0.5,0.8,161.374542,34.89,30.72,31.01,29.73,100.6,156.3,153.9,1.5,789,4.13,-51,-165,124,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,16:22:43,6/27/23,-0.76,0,0.001,0.011,-0.083,-1.354,-5.206,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,279.540527,25,-11.535733,279.463654,279.964661,-0.501007,2.463065,2.494156,1.657005,0.925267,0.21494,-0.014733,1.02151,0.839765,144.796722,0.001068,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230627163135,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
